WORDCOUNTS,WEIGHT
the,1051
of,1039
and,805
in,646
maize,375
a,338
to,263
j,222
c,182
g,157
from,155
e,149
s,148
for,144
new,131
as,130
on,119
is,118
that,117
r,116
northeast,107
et,105
al,105
d,104
i,101
m,97
hart,96
p,93
o,92
pp,90
university,84
by,78
at,77
b,77
w,75
archaeological,73
york,72
was,69
evidence,68
or,66
site,65
state,64
with,64
are,64
ed,63
wild,63
rice,61
an,60
north,59
press,58
have,58
ad,57
human,57
early,57
be,55
n,53
archaeology,53
populations,53
other,52
use,49
h,48
eastern,48
prehistoric,48
were,47
late,47
not,46
l,45
this,45
springer,45
michigan,44
local,44
journal,43
america,42
archaeol,42
record,42
res,42
american,41
such,41
residues,41
smith,40
been,40
it,39
these,39
more,39
region,39
analysis,39
histories,38
population,38
asch,38
k,37
northern,37
cooking,37
plants,37
river,36
ontario,36
eds,36
t,35
f,35
which,35
plant,35
domesticated,35
macrofossils,35
evolution,34
across,34
some,33
its,33
museum,33
species,33
woodland,32
southern,32
anthropology,32
consumption,32
there,31
crawford,31
regional,31
valley,31
into,30
lovis,30
u,30
than,29
lakes,29
little,29
agriculture,28
cd,28
crop,28
adoption,27
values,27
agricultural,27
england,26
may,26
landscapes,26
also,26
time,26
variation,26
has,26
domestication,25
research,25
seeds,25
ohio,25
any,25
current,25
fitness,25
great,24
their,24
albany,24
department,24
food,24
starch,24
production,23
no,23
basin,23
sites,23
after,23
can,23
science,23
between,23
given,23
messner,22
central,22
bone,22
several,22
seed,22
phytoliths,22
recovered,22
resources,22
history,21
bp,21
genetic,21
but,21
data,21
indigenous,21
only,21
dating,21
antiquity,21
prehistory,21
sidell,21
contexts,20
economies,20
subsistence,20
grains,20
resource,20
diet,20
bulletin,20
one,19
collagen,19
bc,19
used,19
likely,19
we,19
relative,19
middle,19
demes,18
eac,18
upper,18
during,18
selection,18
landscape,18
native,18
stable,18
through,18
microfossils,17
z,17
how,17
change,17
would,17
scia,17
increased,17
common,16
even,16
result,16
raviele,16
least,16
small,16
when,16
ams,16
present,16
flint,16
cooked,16
systems,16
bulk,16
centuries,16
much,16
washington,16
although,16
paleoethnobotany,15
large,15
lower,15
intensive,15
isotope,15
well,15
kernels,15
villages,15
pennsylvania,15
see,15
grain,15
dissertation,15
both,15
western,14
before,14
x,14
approaches,14
direct,14
dated,14
most,14
exploitation,14
important,14
ancient,14
ford,14
example,14
v,14
recovery,14
period,14
different,14
ph,14
became,14
carbon,14
village,13
ma,13
subregional,13
potentially,13
context,13
woodlands,13
component,13
thompson,13
landraces,13
sample,13
century,13
staller,13
van,13
probability,13
academic,13
however,13
tykot,13
charred,13
macrofossil,13
interactions,13
issues,13
wright,13
lake,13
significant,13
conditions,13
sbt,13
phytolith,13
environmental,12
all,12
katzenberg,12
piperno,12
â,12
dc,12
societies,12
cultural,12
presence,12
barley,12
mobile,12
management,12
many,12
areas,12
simon,12
mays,12
including,12
ö,12
processes,12
preservation,12
anthropological,12
over,12
national,12
if,11
complex,11
long,11
sampling,11
burlington,11
squash,11
phase,11
parker,11
higher,11
linguistics,11
had,11
people,11
regions,11
microfossil,11
smithsonian,11
zea,11
productivity,11
benz,11
value,11
carbonized,11
patterns,11
chilton,11
fe,11
earliest,11
biogeography,11
until,11
among,11
isotopie,10
resulted,10
they,10
studies,10
analyses,10
east,10
king,10
postad,10
dates,10
identification,10
exploited,10
reflect,10
settlement,10
will,10
complete,10
two,10
coastal,10
degree,10
evolutionary,10
methods,10
greenlee,10
dispersed,10
what,10
our,10
advent,10
illinois,10
potential,10
paper,9
crops,9
farmers,9
ô,9
saginaw,9
drainage,9
y,9
rather,9
found,9
founder,9
produced,9
directly,9
protein,9
records,9
social,9
arzigian,9
arbor,9
humans,9
horticulture,9
nucleated,9
multidisciplinary,9
samples,9
amounts,9
spread,9
mexico,9
ann,9
lines,9
changes,9
associated,9
series,9
temporal,9
sciences,9
report,9
assessment,9
evident,9
cal,9
proceedings,9
whether,9
varieties,9
susquehanna,9
morphological,9
include,9
remains,9
traditional,9
peaks,8
diversity,8
chenopodium,8
nature,8
available,8
flotation,8
those,8
papers,8
consumed,8
throughout,8
southwestern,8
development,8
midcontinental,8
amount,8
archaeologist,8
earlier,8
county,8
scarry,8
means,8
based,8
could,8
handbook,8
monaghan,8
island,8
precontact,8
mi,8
annual,8
pot,8
chronological,8
wisconsin,8
academy,8
cultivated,8
where,8
material,8
demonstrated,8
understanding,8
varying,8
deme,8
study,8
residue,8
green,8
ago,8
dietary,8
life,8
table,8
canada,8
bean,8
demonstrate,8
nutritional,8
natural,8
cultivation,8
terrell,8
theory,8
while,8
oo,8
st,8
world,8
years,8
ä,7
now,7
determine,7
dewar,7
sunflower,7
first,7
ii,7
resulting,7
subsequent,7
gremillion,7
within,7
harvest,7
west,7
importance,7
factors,7
settled,7
impact,7
sumpweed,7
knowledge,7
ü,7
systematic,7
implications,7
limited,7
interpretation,7
us,7
processing,7
delaware,7
complementary,7
riverine,7
incorporation,7
riley,7
depended,7
individuals,7
low,7
individual,7
genetics,7
high,7
institution,7
la,7
median,7
indicate,7
merwe,7
erie,7
considered,7
then,7
intensification,7
der,7
did,7
apatite,7
level,7
introduced,7
focal,7
perspective,7
ï,7
archaic,7
johnson,7
corn,7
should,7
grasses,6
mobility,6
rt,6
park,6
cobs,6
planting,6
experiments,6
tradition,6
primary,6
prior,6
fritz,6
establishment,6
review,6
diets,6
interior,6
millennium,6
relatively,6
kentucky,6
essential,6
levels,6
enriched,6
perpetuation,6
numbers,6
flow,6
decades,6
ž,6
trajectories,6
schwarcz,6
applied,6
because,6
part,6
whole,6
being,6
reconstructing,6
status,6
field,6
suggest,6
ambrose,6
grass,6
multiple,6
results,6
absence,6
practices,6
various,6
transition,6
relationship,6
addition,6
iroquoian,6
subregions,6
minnesota,6
do,6
less,6
necessary,6
range,6
trend,6
radiocarbon,6
three,6
accessed,6
mississippian,6
interpretations,6
structure,6
usa,6
continued,6
often,6
united,6
forest,6
meadowcroft,6
cultures,6
ritchie,6
animal,6
particular,6
generally,6
suggests,6
preserved,6
role,6
variability,6
maygrass,6
botany,6
indians,6
cucurbita,6
rieth,6
states,6
point,6
chicago,6
ca,6
does,5
later,5
groups,5
isotopes,5
tuscaloosa,5
heerwaarden,5
introduction,5
huron,5
modern,5
migration,5
ethnobotany,5
sources,5
finger,5
might,5
moatfield,5
reveal,5
date,5
cowan,5
depleted,5
crowther,5
case,5
holman,5
replacement,5
determined,5
adopting,5
far,5
ability,5
adopted,5
http,5
races,5
left,5
waller,5
alabama,5
fort,5
midwest,5
represented,5
parts,5
additional,5
favorable,5
greater,5
incomplete,5
method,5
initial,5
occupation,5
intensity,5
scale,5
near,5
future,5
event,5
monongahela,5
mound,5
characteristics,5
few,5
components,5
climate,5
using,5
provided,5
periods,5
therefore,5
economic,5
macrobotanical,5
same,5
experimental,5
schultz,5
others,5
number,5
valleys,5
another,5
atlantic,5
farming,5
increase,5
so,5
course,5
amino,5
