WORDCOUNTS,WEIGHT
the,922
and,640
of,593
in,543
a,206
roman,198
to,147
der,127
und,121
at,120
that,108
s,108
m,101
j,99
von,97
pp,97
from,95
on,93
eds,90
h,88
with,80
die,80
germany,78
is,74
as,73
frontier,71
for,66
d,64
w,59
were,56
c,54
was,53
im,53
iron,53
p,51
are,50
this,49
manching,49
by,48
an,47
zur,44
archaeological,44
have,44
g,43
des,43
aus,42
das,42
r,42
other,41
danube,41
archaeology,41
some,40
europe,39
communities,39
period,39
late,38
ed,38
new,38
k,37
sites,37
bc,37
been,37
age,36
about,36
wells,36
archäologische,36
regensburg,35
military,35
region,35
settlements,34
l,34
t,34
pottery,33
straubing,32
settlement,32
century,31
during,31
bayern,31
imperial,31
it,30
b,30
n,30
oppida,28
kelheim,28
such,27
stuttgart,27
university,27
römer,27
press,26
evidence,26
between,26
ad,25
fischer,25
et,25
many,25
empire,25
early,25
i,24
small,24
second,24
but,24
conquest,23
journal,23
or,23
these,23
graves,23
first,22
la,22
bronze,22
bei,21
jahr,21
creating,21
around,21
mainz,21
bayerische,21
sievers,21
fibulae,20
e,20
konrad,20
vorgeschichtsblätter,20
theiss,20
rieckhoff,20
ornaments,20
ein,20
studies,19
all,19
bases,19
study,19
zwischen,19
also,19
goods,19
römischen,19
they,18
oxford,18
cultural,18
change,18
culture,18
local,18
which,18
britain,18
not,18
frontiers,18
römische,17
fig,17
objects,17
most,17
krämer,17
oppidum,17
research,17
den,17
time,17
schnurbein,17
world,17
be,17
has,16
romanization,16
base,16
see,16
prammer,16
north,16
tene,16
bavaria,15
archäologie,15
york,15
landscape,15
rudolf,15
gaul,15
identified,15
germanen,15
bonn,15
v,15
habelt,15
dem,15
kelten,15
siedlung,14
complex,14
along,14
de,14
had,14
network,14
part,14
munich,14
al,14
material,14
including,14
philipp,14
caesar,14
germania,14
hüssen,14
one,13
keltische,13
zanier,13
marie,13
eine,13
bis,13
southern,13
leidorf,13
we,13
types,13
peoples,13
besiedlung,13
formation,13
area,13
civilian,13
later,12
ritual,12
cemeteries,12
dietz,12
parts,12
established,12
ausgrabungen,12
well,12
neue,12
social,12
more,12
cambridge,12
zum,12
empires,12
through,12
coins,12
remains,12
stone,11
zeit,11
zu,11
roymans,11
west,11
steiner,11
van,11
site,11
represented,11
their,11
webster,11
franz,11
into,11
tools,11
regions,11
am,11
koch,11
others,11
spätlatenezeit,11
