0,0,0,791,0,0,0,0,0,0,0,299,0,238,0,12,0,0,0,0,26,0,0,0,0,0,0,0,5717,0,0,0,0,0,0,0,0,1023,0,0
0,0,0,1189,0,2,0,0,0,0,0,1401,0,0,0,0,0,0,4391,175,76,0,100,0,0,0,0,2127,47,10,0,133,0,0,0,17,0,0,270,0
26,0,0,602,0,0,0,0,0,0,0,1259,6,157,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,6658,0,18,203,0,0,0,0,0,0,73
0,0,0,2170,0,0,0,0,0,272,0,801,0,165,0,0,0,0,0,4,0,0,0,0,132,0,0,0,0,0,226,79,0,0,11167,247,8,0,44,0
0,0,0,943,0,0,0,0,4212,0,0,1435,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,85
0,0,0,820,0,0,0,0,0,0,0,252,6369,69,0,44,0,0,0,0,0,0,0,0,0,0,0,445,0,0,0,179,0,0,0,0,0,0,0,3
0,0,0,1043,0,0,0,0,0,0,0,1047,0,63,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,9273,0,300,226,0,0,0,0,0,3,415
0,0,0,1373,0,0,0,0,0,0,0,38,0,720,0,0,0,0,0,0,0,0,0,98,0,0,0,481,0,0,0,0,614,7676,0,0,0,0,0,0
0,0,2,1219,0,0,0,39,3960,0,0,2736,0,205,2,0,0,0,0,0,0,3,0,0,0,0,0,68,0,7,0,164,52,0,0,0,0,0,0,0
0,8,3,717,0,0,21,0,0,0,0,169,0,43,18,0,0,0,0,0,0,3028,0,0,0,0,0,0,0,0,0,76,4026,19,0,0,0,0,0,152
0,2,0,832,0,0,0,0,0,0,0,1040,34,255,0,234,24,0,0,0,0,0,0,0,2278,0,0,45,0,0,0,56,0,0,0,0,0,0,0,0
9,0,0,524,0,0,0,0,0,0,0,451,5397,0,0,57,68,0,0,0,0,0,0,0,0,0,0,240,0,0,0,50,0,0,0,0,0,0,19,0
0,0,0,1122,0,0,0,0,0,0,0,241,0,28,1417,1255,0,0,0,0,0,0,0,0,0,0,0,572,0,0,0,262,0,0,0,0,0,0,7362,13
18,0,0,36,0,0,0,0,7,0,0,118,0,0,17,0,0,3,2,0,0,0,0,0,3,0,0,0,0,0,0,4,0,2,0,0,0,1,0,0
0,11255,0,1830,0,0,0,0,0,0,0,2827,0,126,0,129,0,0,0,0,0,0,0,0,117,0,0,567,0,0,0,346,0,0,0,0,0,0,0,100
0,0,0,1274,0,0,0,0,0,0,0,1942,0,164,0,0,0,6826,0,0,0,23,0,307,0,0,0,494,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1458,0,0,0,0,0,0,0,310,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6137,0,0,284,0,0,0,0,0,1798,0,0
0,0,1609,966,0,0,0,0,0,0,0,0,0,108,5699,0,0,0,0,0,0,0,0,0,0,0,0,386,0,0,0,40,92,0,0,0,0,0,32,31
0,6,0,1762,2471,0,0,3,0,0,0,1015,0,166,50,100,0,0,0,0,0,36,0,0,0,0,20,0,0,0,0,109,5908,0,0,0,0,0,0,0
4,0,3,412,0,0,0,0,0,0,0,897,0,161,2,111,2,0,5288,0,0,0,8,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
19,48,0,1593,0,0,123,0,278,0,58,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,4565,2887,503,0,0,0,0,0,0
0,3,0,875,0,0,0,3,0,0,0,311,0,33,0,0,0,0,0,0,0,10,0,0,65,0,6973,402,0,0,0,116,0,0,0,0,0,0,0,0
25,0,0,992,0,35,0,0,349,0,24,1382,0,31,0,0,0,24,0,2,0,1343,0,0,0,0,0,0,0,0,0,76,5360,1250,0,0,0,0,0,31
0,0,0,1134,0,0,0,0,0,0,0,0,0,376,6582,0,0,0,0,0,0,124,0,0,0,0,0,462,0,0,0,0,382,0,0,9,287,0,2,72
0,0,0,1192,0,0,0,0,10,0,0,2717,0,206,0,0,0,0,4,0,0,0,0,0,0,2002,0,15,0,0,0,20,0,0,0,285,0,68,0,0
0,0,56,990,0,0,0,0,0,6,0,1592,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,24,0,0,0,0,0,40,0,8069,0
0,0,0,940,0,0,0,0,0,0,0,400,0,86,0,0,0,0,0,0,0,0,11,0,0,0,0,147,0,0,0,1,0,0,3253,0,0,0,0,0
0,0,0,756,0,0,0,64,0,0,0,492,0,78,0,0,0,0,0,0,0,478,0,0,0,0,6389,943,0,0,0,1,0,0,0,0,0,0,0,186
0,0,0,986,0,0,0,0,105,0,7736,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,1394,0,0,0,0,0,0,0,0
0,0,0,1590,25,0,0,0,54,0,0,3770,0,8,14,0,0,0,0,0,0,0,0,0,0,10,0,0,0,479,0,239,55,0,0,20,0,178,0,0
3,0,0,602,0,0,0,0,0,0,0,997,0,185,0,0,0,0,0,0,0,0,0,62,0,10607,0,206,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2238,0,0,5629,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,10,0,0,2348,0,0,0,90,0,0,0,0,0,0,0,61
34,0,3,837,0,42,0,0,47,0,85,3009,0,95,0,6795,0,53,93,18,0,0,0,0,0,0,0,277,0,0,0,0,0,143,0,0,0,0,0,0
0,0,0,1125,0,0,6,0,0,0,0,50,0,66,1062,0,1728,0,0,5,0,0,0,0,0,0,0,235,0,0,1365,0,0,0,0,0,6304,0,391,0
0,0,0,1499,0,0,0,0,0,2,0,1453,0,1275,0,0,0,0,0,0,0,0,0,11,0,8487,0,125,0,0,0,0,0,0,0,18,0,0,0,0
0,0,0,1854,0,0,0,0,0,0,0,1392,8,168,12,65,0,0,0,4,0,0,139,0,0,0,10,361,0,0,0,12,0,0,0,11255,185,0,0,0
0,0,0,2115,0,0,0,0,0,4,0,590,0,437,0,6072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,6,0,0,63,17,0,0
0,0,0,2103,48,0,7,0,0,0,0,1272,0,124,13,195,0,0,0,5,0,230,54,0,0,0,0,152,0,0,0,265,0,2,0,9133,0,0,0,42
27,0,0,2137,0,0,0,0,6987,0,48,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,2059,0,0,0,0,950,716,0,38,0,0,0,0
0,3,559,1243,0,0,31,0,0,0,0,2114,0,5053,0,0,0,0,0,14,0,0,0,89,0,0,3,25,0,3870,0,656,220,0,0,0,0,0,2,0
0,4682,0,935,0,0,0,0,0,0,0,1007,0,298,0,0,0,0,0,0,0,42,0,0,0,0,0,248,0,0,0,1,14,0,0,0,0,0,0,0
0,0,0,1220,0,525,0,0,0,0,0,0,0,125,0,0,0,0,80,74,172,35,0,0,0,0,0,2609,3058,0,0,13,1211,0,0,0,0,0,0,0
0,24,0,2160,0,2,0,0,0,8986,0,476,0,241,0,0,0,0,0,8,0,0,4547,0,0,0,0,0,0,0,0,0,0,0,26,0,0,19,11,0
674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1830,0,0,0,0,0,0,0,620,0,192,0,130,0,0,0,0,0,0,9710,0,0,0,0,0,0,0,0,192,0,138,0,22,0,2229,0,0
0,0,9551,1481,0,0,0,0,0,0,0,604,0,311,0,0,0,0,8,0,2,102,0,0,0,0,0,681,0,0,2,0,324,0,0,0,0,0,0,11
0,0,0,1009,0,0,0,0,0,0,0,1133,0,231,44,155,351,0,7978,0,0,0,0,0,0,0,3,0,0,0,0,134,0,0,0,0,0,0,0,0
0,0,6882,1207,0,0,0,0,0,0,0,16,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,839,338,0,0,0,0,97,2,0
0,0,556,1053,0,0,0,0,0,1591,0,39,0,121,21,0,5377,0,122,0,0,0,0,0,0,0,0,70,0,0,0,1,0,0,0,0,30,0,29,0
0,0,1222,1140,0,0,0,0,0,28,0,1693,0,142,0,5,0,0,0,2,0,0,0,180,0,0,0,3020,0,0,8,0,0,0,29,0,0,0,6,0
0,0,0,1600,3105,0,0,0,0,0,0,897,0,0,0,0,0,0,31,0,0,0,50,0,0,0,0,14,0,0,0,308,135,0,0,262,0,0,0,0
0,0,8767,1650,0,0,0,0,0,0,0,657,0,222,0,46,0,0,0,0,0,0,0,0,0,0,0,1038,0,0,0,31,0,0,0,0,0,0,0,0
689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
0,0,0,1519,0,0,0,0,0,0,0,959,6676,365,0,0,0,0,0,0,0,0,0,0,43,0,3,41,0,0,0,589,181,0,0,0,0,0,0,17
0,0,0,550,0,0,7,0,0,0,0,948,0,223,0,0,16,0,5558,0,0,3,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0
0,0,0,1691,0,0,14926,430,0,0,0,495,10,234,0,0,0,0,102,0,0,0,0,0,2,0,0,983,0,0,0,0,542,0,0,0,0,0,0,95
0,183,41,1723,0,0,1481,17,0,0,0,1727,0,140,16,0,0,0,0,0,0,0,0,0,0,3,585,4768,0,26,0,17,0,0,0,0,35,2,0,0
61,0,0,892,0,0,0,0,7529,0,0,2956,0,183,0,0,0,0,0,0,0,21,0,0,0,0,66,0,0,45,0,406,0,0,0,0,0,0,0,17
0,0,0,661,0,0,0,0,0,73,0,222,0,73,1054,0,0,23,12,0,0,6303,2,0,4,0,0,169,0,0,16,302,0,11,0,177,0,0,0,23
0,0,0,1065,0,0,0,0,0,0,0,0,0,227,3532,0,12,0,0,0,0,22,0,0,0,0,0,792,0,0,0,3,229,0,0,0,0,0,0,0
0,0,0,529,0,0,6940,0,0,0,0,491,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,213,23,0,0,0,0,0,0,4208
657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
0,0,0,2252,0,0,0,0,0,13836,0,1061,0,334,0,0,17,0,0,0,0,266,0,0,0,0,0,468,0,0,0,494,0,0,0,0,0,0,0,27
0,0,0,1543,0,0,0,0,0,0,0,472,0,126,0,0,0,0,0,0,0,149,0,0,0,0,0,361,0,0,0,358,3614,4312,0,0,0,0,0,12
0,10705,0,1584,0,0,0,0,0,0,0,0,0,45,6,0,0,0,0,0,0,0,0,0,0,0,0,1248,0,0,0,551,137,0,0,5,0,0,0,194
0,0,0,1018,0,0,73,0,171,0,0,278,0,1,0,0,0,0,0,0,0,4981,0,0,0,0,18,0,0,0,0,1248,2930,0,0,0,3,0,0,81
10,0,0,2555,0,0,0,0,0,5589,0,57,14,706,1144,0,0,0,0,0,0,0,0,0,0,0,0,41,46,0,8,259,2631,0,0,0,0,67,0,194
0,0,0,1244,26,0,2,0,0,0,0,1526,0,2269,5,0,0,0,0,0,0,0,0,24,0,0,2,45,0,5,0,4,1115,0,0,0,23,0,0,63
0,0,0,1000,0,0,0,0,0,0,0,1115,0,482,2423,510,0,0,0,0,0,0,0,0,0,0,0,519,0,0,0,199,0,0,0,0,10335,0,0,20
0,18,0,1410,0,0,118,0,0,0,0,617,0,128,0,0,0,0,0,0,0,25,0,0,8209,0,30,909,0,0,0,201,223,0,0,0,0,0,0,0
0,9,0,529,0,0,0,0,0,0,6704,200,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,385,0,0,0,4,354,0,0,0,0,0,0,0
0,0,0,889,0,0,0,6146,0,0,0,704,0,60,0,0,0,0,0,3,0,0,0,0,0,0,258,862,0,0,0,161,0,0,0,0,0,0,0,94
0,0,0,1526,0,0,0,11,0,0,0,731,0,127,0,694,0,0,0,0,0,22,0,0,10485,0,68,1131,0,0,0,224,0,0,0,5,0,0,0,0
0,558,0,592,0,0,2002,59,0,0,0,2937,0,0,0,0,0,0,0,0,0,460,0,0,12,0,2635,0,0,0,0,75,36,0,0,0,0,0,0,1360
0,0,0,1253,0,0,0,0,0,0,0,314,0,69,0,1260,0,0,0,0,137,0,0,0,0,0,0,335,0,0,0,260,0,9821,0,0,0,10,0,10
0,2805,0,979,15,0,1759,65,0,0,0,3302,0,169,0,0,0,0,0,0,0,0,0,30,2,0,1777,97,0,0,0,57,2361,0,0,0,0,0,0,53
0,0,0,1413,0,0,28,102,0,0,0,1761,0,1746,0,0,0,0,0,0,0,0,0,0,0,0,5521,26,0,0,0,0,144,0,0,0,0,0,0,1
13,0,0,1775,0,6695,0,0,0,0,0,0,0,937,0,0,0,0,0,0,0,245,0,0,0,0,0,1566,0,0,0,65,2283,0,0,0,0,0,0,0
0,0,0,1282,0,0,0,0,0,510,0,1620,0,78,0,184,0,0,5,0,0,0,78,0,0,0,0,0,0,0,0,193,15,0,0,20,0,10790,0,0
0,0,0,1488,0,0,0,167,18,0,0,753,0,649,0,0,0,0,0,0,0,104,0,0,0,0,11767,811,0,0,0,279,25,0,0,0,0,0,0,42
0,0,0,410,0,0,0,0,0,0,0,883,0,2,0,0,46,0,12,0,0,0,0,0,0,0,0,8,0,4675,0,93,0,0,0,3,0,0,0,486
0,0,0,894,0,0,2136,0,0,0,0,226,0,8,0,0,0,0,0,0,0,5691,0,0,0,0,522,0,0,0,0,223,5207,0,0,0,0,0,0,660
0,4589,0,669,0,0,0,0,8,0,0,183,0,0,0,0,0,0,0,0,0,3610,0,0,12,0,0,141,0,0,0,292,0,0,0,0,0,0,0,38
0,0,0,1984,724,0,0,0,0,0,53,3,0,129,0,0,0,0,0,0,227,0,9171,0,0,0,0,155,0,0,0,0,0,0,0,191,0,0,0,0
42,0,0,1508,0,5638,0,0,0,0,0,0,0,177,11,0,565,0,0,0,0,0,0,83,0,0,0,740,0,0,0,0,0,5,0,0,0,28,0,0
0,0,11,1362,0,49,0,0,0,0,43,1201,0,258,97,0,0,0,0,0,0,0,0,5806,0,0,0,301,0,0,0,672,51,151,0,0,8,0,0,39
0,0,0,725,0,0,0,0,0,304,0,1180,0,236,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10543,0,0
0,0,0,1058,0,0,0,0,0,0,0,995,0,431,0,71,0,0,0,10693,0,0,0,0,0,0,0,382,0,0,0,0,0,0,0,6,0,0,0,200
0,0,0,1656,3430,0,0,0,64,0,0,2116,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1562,0,0,0,0,0,250,9,0
0,0,0,1449,0,0,256,9692,0,16,0,1070,0,123,0,44,0,0,0,0,0,0,0,0,0,0,96,1241,0,0,0,598,165,0,0,0,0,0,0,50
0,0,0,1244,0,0,11007,36,0,0,0,0,0,210,0,0,0,0,0,0,0,103,0,0,6,0,0,443,0,0,0,272,156,0,0,0,0,0,0,13
0,78,75,747,0,0,1004,3,0,57,0,1878,0,0,20,0,0,0,48,0,0,0,0,0,0,0,37,0,0,4890,0,81,0,0,0,0,0,0,0,1072
0,53,611,1272,0,0,16,0,0,36,0,3674,0,3551,48,0,0,0,56,13,0,0,0,1615,0,1346,11,0,0,4,12,264,145,0,0,0,46,4,0,0
0,0,0,3089,0,0,0,0,0,0,0,2665,0,990,0,0,0,12386,0,0,0,71,0,301,0,0,0,1739,0,0,0,594,317,0,0,0,0,0,0,2
0,0,0,918,0,0,0,0,0,0,0,427,0,115,0,0,0,0,0,0,76,0,26,17,0,0,0,248,0,0,0,0,0,0,9956,0,0,0,0,0
374,0,0,1147,0,0,46,0,0,0,0,401,9,0,0,0,0,0,0,35,0,7595,35,640,16,0,0,0,0,0,0,195,5551,0,14,0,10,0,0,0
0,178,0,739,0,0,6,0,0,0,0,1478,0,108,0,0,93,0,6274,0,0,0,0,0,0,0,0,0,0,18,0,806,0,0,0,0,0,0,0,356
0,0,0,2650,1298,0,0,0,0,0,0,325,0,0,0,1484,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,1112,52,9571,0,0,0,9,0,440
0,0,0,829,0,0,0,0,0,0,0,992,0,237,0,0,0,0,0,0,3,0,43,0,0,4,0,0,0,0,0,17,0,0,0,9721,0,12,0,0
0,578,0,1650,0,0,80,0,0,0,0,2124,32,62,130,59,0,11678,36,0,0,374,0,0,0,0,0,520,0,0,0,757,0,0,0,0,0,0,0,536
0,0,0,1052,0,0,0,0,0,0,0,758,0,292,24,10,0,0,0,0,0,0,0,0,0,0,0,347,0,0,0,257,0,0,0,10,8337,0,0,244
0,5732,0,841,0,0,0,0,0,0,0,1591,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,4,0,373,2,0,0,0,0,0,0,6200
0,0,3,951,0,0,0,0,0,30,0,1688,0,999,0,0,0,0,0,62,0,0,0,63,0,4793,0,95,0,0,0,0,0,2,0,0,0,0,0,217
0,0,0,938,0,0,864,4,0,0,0,25,0,257,0,0,7385,0,0,0,0,0,0,0,0,0,903,3064,0,0,0,69,0,0,0,6,0,0,0,249
0,0,0,2255,0,0,0,0,0,0,9620,1784,0,0,0,0,7,0,0,0,0,0,0,2798,0,2,0,38,0,68,0,1895,1984,0,0,0,0,0,0,272
516,0,0,783,0,0,0,0,0,0,0,953,0,52,0,0,4250,0,73,0,0,0,0,0,0,0,0,1050,0,5031,19,144,0,0,0,0,0,0,31,297
0,0,0,1730,0,0,0,0,0,498,0,787,0,278,930,55,0,0,0,0,0,0,0,0,4,0,0,498,0,0,9180,6,0,0,0,0,0,0,0,0
0,0,0,781,0,0,0,0,0,0,9,1988,0,351,0,0,3625,0,0,0,0,0,0,114,0,12,0,28,0,9,0,37,0,0,0,7,0,0,840,0
68,143,939,1349,0,0,147,0,0,0,0,3036,0,2756,122,0,0,0,0,101,3,0,0,7383,17,15,628,0,0,0,0,4,504,190,0,0,33,0,0,0
0,10936,0,1313,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,27,679,0,0,0,381,0,0,0,0,0,0,0,248
0,0,0,726,0,0,0,3443,0,0,0,1077,0,42,0,0,0,39,0,0,0,0,0,0,0,0,3365,224,0,0,0,256,0,0,0,0,0,0,0,6387
